POLYETHYLENE,,GLASS,,MYLAR,,FIBERGLASS,
X,Y,X,Y,X,Y,X,Y
23.19276672694394,0.9291126228269085,23.619047619047617,0.9160649213220642,28.36142254370102,0.8635339517625231,23.885473176612418,0.7655182574039716
23.7789029535865,0.9290397306397306,24.205183845690176,0.915457486428915,28.94755877034358,0.862877922077922,24.47160940325497,0.7640847110561395
24.36503918022905,0.9290640280354565,24.791320072332727,0.914679969765684,29.3205545509343,0.8628293272864701,25.05774562989753,0.7626025699168556
24.95117540687161,0.9289668384525527,25.377456298975286,0.9139267504981791,30.49282700421941,0.8620761080189652,25.643881856540087,0.7611447261732975
25.537311633514168,0.9288453514739229,25.963592525617845,0.913222126022126,31.078963230861962,0.8615172679172679,26.23001808318264,0.7596625850340135
26.12344786015672,0.9288453514739229,26.549728752260396,0.912468906754621,31.66509945750452,0.8612014017728303,26.816154309825198,0.7582047412904556
26.70958408679928,0.9288453514739229,27.135864978902955,0.911739984882842,32.251235684147076,0.8607397512540369,27.40229053646775,0.7565039235896378
27.29572031344183,0.9288453514739229,27.722001205545507,0.9110110630110629,32.83737191078963,0.8602295059437917,27.988426763110308,0.7549731876589019
27.88185654008439,0.9285780801209372,28.308137432188065,0.910257843743558,33.183725135623874,0.8601566137566137,28.57456298975286,0.7532723699580842
28.46799276672694,0.9285780801209372,28.894273658830624,0.9096504088504088,34.27606992163955,0.8595005840720126,29.160699216395418,0.7516444444444443
29.0541289933695,0.9284079983508554,29.480409885473176,0.9087028104170961,34.8622061482821,0.8589660413660414,29.640265220012058,0.7504608141669367
29.60829415310428,0.9280435374149659,30.14266769999139,0.907960004319188,35.44834237492465,0.8581399299113585,30.33297166968053,0.7488745413316842
30.33297166968053,0.9282379165807737,30.652682338758286,0.9071963718820861,36.0344786015672,0.8576296846011131,30.919107896323087,0.7471494262351406
30.919107896323087,0.9283108087679516,31.238818565400845,0.9064431526145812,36.62061482820977,0.8571194392908679,31.50524412296564,0.7450841475984333
31.50524412296564,0.9285780801209372,31.824954792043396,0.9057385281385281,36.966968053044,0.856949357520786,32.0913803496082,0.7432132481275338
32.0913803496082,0.9285780801209372,32.41109101868595,0.905033903662475,38.00602772754671,0.8557101903387617,32.43773357444243,0.7425572184429328
32.67751657625075,0.9285780801209372,32.99722724532852,0.9045965505394076,38.60358219237061,0.85442937047835,33.530078360458106,0.7388883116883116
33.263652802893304,0.9285294853294853,33.58336347197107,0.9041672965482489,39.178300180831826,0.8545682127396412,34.13841671689772,0.7364767951625094
33.84978902953587,0.9284565931423074,34.16949969861362,0.9027321303740351,39.76443640747438,0.8539607778464922,34.65261804299779,0.7343787150415721
34.43592525617842,0.9280435374149659,34.75563592525617,0.9016711440940012,40.32393007836046,0.8537688284202569,35.25569620253164,0.7325242630385487
35.02206148282097,0.9280435374149659,35.34177215189874,0.9003352501366106,41.416274864376135,0.8522113653542225,36.78047016274864,0.7270554799697657
35.608197709463525,0.9279463478320621,35.92790837854129,0.8991770742736729,42.002411091018686,0.8515796330653473,37.37480409885474,0.7243005291005291
36.19433393610609,0.9279463478320621,36.51404460518384,0.8985950937950937,42.58854731766124,0.8506320346320346,37.95274261603376,0.7219773242630385
36.78047016274864,0.9276547790833505,36.94032549728752,0.8991247770219198,43.17468354430379,0.8497330309901738,38.432308619650385,0.7201827880358492
37.366606389391194,0.9274361025218167,38.05931283905967,0.8966270047412904,43.68089210367691,0.8489980347694633,39.55129596142254,0.7147609977324263
37.95274261603376,0.9270959389816532,38.64544906570222,0.8958008932866075,44.50681133212778,0.8483480794337936,40.13743218806509,0.7125499347213633
38.53887884267631,0.9269744520030234,39.23158529234479,0.8949747818319247,45.13862051149573,0.8474039520570132,40.72356841470766,0.7097314368171511
39.12501506931886,0.9265856936714079,39.57793851717902,0.8943673469387755,45.6790837854129,0.846671559128702,41.32746634518786,0.7065646762408667
39.711151295961415,0.9263670171098742,40.61699819168173,0.8925936370507799,46.26522001205545,0.8456996632996633,41.89584086799276,0.7040944410087266
40.29728752260398,0.9259782587782588,41.2031344183243,0.8915002542431113,46.69150090415913,0.8451894179894179,42.481977094635326,0.7019701544109707
40.88342374924653,0.9256866900295472,41.78927064496685,0.8904068714354428,47.703918022905356,0.8444847935133649,43.06811332127788,0.6980409184164286
41.506449668474986,0.9243634164777021,42.3754068716094,0.8892891912320483,48.29005424954792,0.8437558716415858,43.67822784810126,0.69403410430839
42.033494072734584,0.9242126480221717,42.96154309825195,0.8881715110286539,48.87619047619047,0.8427353810210952,44.21374321880651,0.6914081632653061
42.6418324291742,0.9241802514945372,43.54767932489452,0.8871024256167113,49.462326702833025,0.8413018346732632,44.647860156720924,0.6876250944822373
43.22796865581675,0.9236700061842918,44.13381555153707,0.885911853226139,49.99517781796263,0.8402003527336861,45.4126582278481,0.6844154195011338
43.814104882459304,0.9230139764996907,44.68798071127185,0.884344671201814,51.43387582881253,0.8382889576032433,45.99059674502712,0.6808997732426304
44.40024110910187,0.9224308390022675,45.4126582278481,0.8831662475091047,52.0200120554551,0.8372927643784787,46.49256982117741,0.6769510103300579
44.95973477998794,0.9214953892668178,45.99879445449065,0.8815383219954648,52.60614828209765,0.8356162440733869,47.04784508740205,0.6733005291005291
45.57251356238697,0.9211673744245172,46.584930681133216,0.8800318834604548,53.1922845087402,0.8337696419982134,47.5340717299578,0.6693248677248678
46.15864978902954,0.920559939531368,47.17106690777577,0.8785254449254449,53.69849306811332,0.8321933484504913,48.03783805505324,0.6663670647518267
46.74478601567209,0.9195637463066034,47.75720313441832,0.876921816807531,54.95069318866787,0.8291774342060056,48.54080771549124,0.6619670445956161
47.35913200723327,0.9189804556743332,48.343339361060885,0.8753424860853432,55.514627285513356,0.8274158730158729,49.06268836648583,0.6588010582010582
47.917058468957194,0.9178629286057857,48.929475587703436,0.8740547241118669,56.12296564195299,0.8257272040129182,49.49053646775165,0.6550179894179894
48.50319469559976,0.9170854119425548,49.51561181434599,0.8725968803683088,56.70910186859554,0.8232974644403216,50.0014466546112,0.6518578987150416
49.08933092224231,0.9163078952793238,50.10174804098854,0.8710418470418471,57.0288125376733,0.82300589569161,50.41518987341773,0.6474243386243386
49.67546714888486,0.9156032708032708,50.687884267631105,0.8692438397581255,58.04122965641953,0.8182193087335944,50.90729355033152,0.6444214663643235
50.26160337552743,0.9148014567443139,51.27402049427366,0.867324345495774,58.62736588306208,0.8165427884285027,51.32103676913803,0.6400507936507936
50.84773960216998,0.9135865869580155,51.86015672091621,0.8654534460248746,59.231263813542284,0.8141191232048375,51.81314044605183,0.6370479213907785
51.43387582881253,0.9125417989417989,52.446292947558774,0.8634853569710712,59.71728861855445,0.8116347144918573,52.22688366485835,0.6325671957671958
52.0200120554551,0.9114484161341304,53.032429174201326,0.8612985913557342,61.34490657022303,0.8051230124372981,52.71604882459313,0.6295348450491307
52.60614828209765,0.9101849515563801,53.61856540084388,0.8591361231361231,61.91328109302793,0.802737818090199,53.08238396624472,0.624774074074074
53.1922845087402,0.9086056208341922,54.20470162748644,0.8568764653336082,62.517179023508135,0.8005967547192037,53.568832630098456,0.6218040211640212
53.77842073538277,0.9076094276094275,54.790837854128995,0.854589810424731,63.078722121760094,0.7959879926573803,53.86596056143978,0.6171878630817406
54.36455696202532,0.9064431526145812,55.37697408077155,0.8510369912274673,63.582881253767326,0.7950569484936831,54.36455696202532,0.6126633408919122
54.95069318866787,0.9053497698069126,55.9631103074141,0.8487854325568611,64.61169379144063,0.7884250944822373,54.89740807715491,0.6069971882086167
55.55459111914807,0.904230932584674,56.549246534056664,0.8468416408987837,65.174773960217,0.784685865457294,55.44147711049776,0.6017876073403463
56.1462778782399,0.901612309685779,57.135382760699216,0.8447034700748985,65.68921036769137,0.7812643990929705,55.970722466201664,0.5971479661252255
56.70910186859554,0.9003931010788153,57.72151898734177,0.8419821617535903,66.28079058405507,0.779508722221275,56.233634719710665,0.5930127286470144
57.29523809523809,0.8985950937950937,58.30765521398433,0.8394066378066378,66.71604581072936,0.7804362509448224,56.69270644966848,0.5902742252456539
57.88137432188066,0.8973559266130694,58.893791440626885,0.8366853294853295,66.81551135222021,0.7768570420760896,56.94273658830623,0.5858334089191232
58.46751054852321,0.8956308115165258,59.2667872212176,0.8355676492819349,67.47269439421338,0.7745331697277276,57.24195298372514,0.5854016628873772
59.05364677516576,0.8937842094413523,60.30288661174737,0.8294798017972621,67.73556761101065,0.7692308994708994,57.75482218203737,0.5765148904006047
59.66198513160539,0.8914496346686822,60.81205545509343,0.8275252112966398,68.22629811418238,0.7688643559010906,58.24315218425812,0.571573887098699
60.26144263612619,0.8890813135130595,61.39819168173598,0.8245609290180719,68.47749935417205,0.7629462045135514,58.692069232756396,0.5670744843969333
60.81205545509343,0.8875640761355046,61.842234277677306,0.8216695389266817,68.95579666465741,0.7608207608969513,59.59590114526824,0.555545880574452
61.39819168173598,0.8847212808355664,62.88684448462929,0.8150378684807256,69.13785412899337,0.756210330057949,60.066063893912,0.550753576582148
61.984327908378546,0.8817327011612726,63.39046279552609,0.8115429243302259,69.60409885473176,0.7529379529448463,60.57819302123099,0.5448358108675568
62.52098510290193,0.8780637944066516,63.94403589846628,0.8075190056269421,70.19023508137433,0.7471008314436886,60.918625678119355,0.5437073318216175
63.09976290938316,0.8747139934492315,64.44171187462327,0.8046742252456538,70.75353483165418,0.7444662995356873,61.39819168173598,0.5330832955404383
63.626478163187016,0.8719408506837079,64.85411177129079,0.800609647214895,71.29469012000658,0.7387668247096818,61.82447257383966,0.5276209372637943
64.15236588306209,0.868341798941799,65.34890209248256,0.7964533049500979,71.59696202531646,0.7337907180650038,62.25075346594333,0.5219414210128496
64.6141048824593,0.8646373393801965,65.5508780389793,0.7872449886621316,72.08028933092224,0.7297596371882086,62.67703435804701,0.5159111111111111
65.13999062353493,0.8614187284790459,65.62547719509745,0.7935169564121944,72.42820976491862,0.7291936507936507,63.103315250150686,0.5096469387755101
65.73391707115891,0.8572025619604566,66.10593128390596,0.783159300579491,72.8083102270444,0.7203380599647266,63.52959614225436,0.5038671957671957
66.25897796530708,0.8536975560594608,66.12724532851115,0.7907106072058453,73.22748643761302,0.7148445200302342,63.948772352822985,0.49776211352265776
66.71486169714018,0.8493469723691945,66.65787623066103,0.7821734617091987,73.6537673297167,0.708847619047619,64.35708257986738,0.49189512051734274
67.20959915611814,0.8458241874527588,67.21388099543614,0.7802042975920527,74.00012055455093,0.7052060468631898,64.84100194226777,0.4859767195767196
67.57593429776973,0.8412471655328798,67.40875226039783,0.7758905379548645,74.51573236889693,0.6938352229780801,65.28800482218203,0.479278231292517
68.06509945750452,0.8380988662131519,67.72509755401161,0.7698271021469016,74.94326702833033,0.6889693121693121,65.70718103275064,0.4732011489040061
68.47884267631103,0.8329735449735449,68.04994976893711,0.7718679768203578,75.06582278481012,0.6832229780801209,66.08728149487644,0.46715318000215955
68.96800783604581,0.8298380196523053,68.31898734177216,0.7653381708238851,,,66.45617842073538,0.46149055177626597
69.3343429776974,0.8249436130007558,68.78350813743218,0.7630569312169312,,,66.78408679927668,0.4557750566893424
69.82079164155112,0.8217229931972789,68.94008438818565,0.7582234315948602,,,67.15298372513563,0.44999054097829627
70.11791957289245,0.8168777453838678,69.4569304515055,0.7542967944426449,,,67.52597950572634,0.44401511715797426
70.616515973478,0.8121814058956915,69.8338908981314,0.7462823129251701,,,67.89487643158529,0.4381351473922902
71.13814917039434,0.8062873692166925,69.76395418927065,0.7544698844617211,,,68.22278481012658,0.43235797430083145
71.62893309222423,0.801244916675665,70.30802322261349,0.7419804749970162,,,68.58758288125377,0.42662191987906284
72.11182941531042,0.7951293344851168,70.6579599490992,0.7347321071638531,,,68.9113924050633,0.4207625094482237
72.62062822315987,0.789225766355925,70.74084790034156,0.7397063240110859,,,69.23110307414105,0.41501617535903257
73.07703435804702,0.7826898463088938,71.04945750452079,0.7299185050210559,,,69.57212778782399,0.40914511463844794
73.54719710669077,0.776886738893088,71.519558389645,0.7235528185543223,,,70.28970062286517,0.3952470042831947
74.01735985533453,0.7707622071050642,71.89535864978903,0.7159828096317893,,,70.66570223025919,0.3895534391534391
74.45304400241109,0.7644400604686319,72.26425557564798,0.7097797646042543,,,71.0108257986739,0.3835405190224237
74.87932489451477,0.7584598639455782,72.56384459422434,0.7047840820907487,,,71.29146071930883,0.38165180146132527
75.0924653405666,0.7535153439153439,73.11381153305203,0.6935574703955656,,,71.62893309222423,0.3710500377928949
,,73.49391199517781,0.6880147716229348,,,71.99783001808318,0.36514950869236584
,,73.86690777576854,0.6818484396933376,,,72.17599357042394,0.35896937263794415
,,74.23990355635925,0.6729673173152538,,,72.50813743218806,0.3586219198790628
,,74.54540486236688,0.6656187049634669,,,72.79410086397428,0.34826070042831947
,,74.77985935302391,0.6593111010330057,,,73.15897700852493,0.34247109383435914
,,74.99073921858731,0.6539203188346046,,,73.45515918680475,0.33376811379097093
,,75.34704976223964,0.6477649785840262,,,73.84359553948161,0.32731776266061985
,,75.66919831223628,0.6399834143181082,,,74.1427365883062,0.32058291761148905
,,75.86509945750451,0.6322788309397833,,,74.41641048824593,0.3145889644746789
,,75.94502712477396,0.6272903731189445,,,74.73910091684908,0.30835179558874504
,,76.2084923983658,0.6205923910304862,,,75.01011562277385,0.3024064238105053
,,76.4245931283906,0.6127802721088436,,,75.03918022905364,0.29808495842781557
,,76.74049771807456,0.6062106467984019,,,,
,,76.89083785412899,0.6002944044919555,,,,
,,77.07543270472746,0.5936107115862218,,,,
,,77.21567209162146,0.5875192743764173,,,,
,,77.43701024713683,0.5813514739229024,,,,
,,77.64074743821578,0.5738303854875284,,,,
,,77.8632911392405,0.5657238095238095,,,,
,,78.08353626682741,0.5586210733182162,,,,
,,78.240385774563,0.5517665910808768,,,,
,,78.44532851115129,0.5452904006046864,,,,
,,78.5959614225437,0.5389231746031746,,,,
,,78.75581675708258,0.5328382968002014,,,,
,,78.91567209162146,0.5268469639707736,,,,
,,79.07552742616033,0.5202319979843789,,,,
,,79.24159935704239,0.5129889443184681,,,,
,,79.41675708257986,0.5056931216931216,,,,
,,79.6176009644364,0.49862540978296077,,,,
,,79.74603174603173,0.49150032753842277,,,,
,,79.93760440885214,0.4843349098369506,,,,
,,80.09793550331524,0.47648858654572934,,,,
,,80.24779987944545,0.4729472411186697,,,,
,,80.3922845087402,0.4627857898715041,,,,
,,80.53723491698176,0.4565525733525734,,,,
,,80.66964034558971,0.44946448307718145,,,,
,,80.6341169379144,0.4466878306878307,,,,
,,80.93310561918156,0.43460122616948016,,,,
,,81.06483825597749,0.426731569664903,,,,
,,81.21670082378944,0.41887379188712526,,,,
,,81.28322647816319,0.41201544698687564,,,,
,,81.41207956600361,0.40635658352229775,,,,
,,81.53996383363472,0.39876225893532014,,,,
,,81.60293714724095,0.39170282415996704,,,,
,,81.74341607759328,0.3854583934583935,,,,
,,81.833031946956,0.3789122700932225,,,,
,,81.93960216998191,0.37247548500881833,,,,
,,82.04617239300784,0.3660164273116655,,,,
,,82.17528631705846,0.3591667422524565,,,,
,,82.2681936909785,0.35247467876039307,,,,
,,82.37476391400442,0.3460601662887377,,,,
,,82.48133413703034,0.33964565381708234,,,,
,,82.58790436005626,0.3332311413454271,,,,
,,82.69447458308218,0.3268166288737717,,,,
,,82.8010448061081,0.32040211640211635,,,,
,,82.90761502913402,0.3139876039304611,,,,
,,83.00735382760698,0.30750113378684807,,,,
,,83.1598312236287,0.3007080358492603,,,,
,,83.2717299578059,0.29470130309901743,,,,
,,83.35650172612198,0.2886818662818663,,,,
,,83.4787221217601,0.2823365079365079,,,,
,,83.56964217217381,0.2760229231086374,,,,
,,83.72110106489853,0.2690414714033762,,,,
,,83.89572665841818,0.25986515495086926,,,,
,,84.00884066706851,0.2446128697404888,,,,
,,84.04920817579044,0.2373171717171717,,,,
,,84.2042194092827,0.23083948601662896,,,,
,,84.37376294591485,0.21836520305091733,,,,
,,84.5061683745228,0.21186767447719823,,,,
,,84.56655816757082,0.20471816578483237,,,,
,,84.71708860759493,0.1954193499622071,,,,
,,84.85030138637734,0.1871005291005291,,,,
,,85.01681735985534,0.1801960191484001,,,,
,,85.11491040604965,0.1735851027279598,,,,
,,85.18466546112116,0.16655181657848328,,,,
,,85.36708860759494,0.157924716553288,,,,
,,85.50589856195641,0.14955844941151064,,,,
,,85.56541180338648,0.143116168487597,,,,
,,85.745935302391,0.13627888133030985,,,,
,,85.83146473779384,0.12851156462585034,,,,
,,85.93598553345389,0.12077640043671789,,,,
,,86.11537874221418,0.11258082136558334,,,,
,,86.19099285283733,0.10510958705477669,,,,
,,86.36404259594133,0.09677362991757565,,,,
,,86.47644880737104,0.08892603390562581,,,,
,,86.60204942736588,0.08155698088759311,,,,
,,86.7086196503918,0.07498627087198528,,,,
,,86.82338758288125,0.06841662887377176,,,,
,,86.89955796664657,0.061393902746283646,,,,
,,86.97948563391601,0.05529120685311173,,,,
,,87.10825798673899,0.04888114890400608,,,,
,,87.20150693188667,0.04228400100781049,,,,
,,87.2414707655214,0.0011707826564968382,,,,
,,87.32754671488848,0.03548057445200303,,,,
,,87.43684950773559,0.028163164525069395,,,,
,,87.53453887884267,0.022207467876039333,,,,
,,87.66775165762508,0.016351255563954004,,,,
,,87.78193403943855,0.008827354857286807,,,,
,,87.84425858951175,0.0013469387755102868,,,,
,,88.25388788426763,0.0016275736961453013,,,,
